source_artifact,source_id,reference_field,target_artifact,target_id,status,message
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_al->Entity::front_chassis_pin,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_al,Entity::front_chassis_pin",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in->Entity::front_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Entity::front_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se->Entity::workspace,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se,Entity::workspace",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in->Entity::rear_rear_chassis_pin,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::rear_rear_chassis_pin",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al->Entity::rear_rear_chassis_pin,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al,Entity::rear_rear_chassis_pin",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se->Entity::workspace,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se,Entity::workspace",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in->Entity::front_bracket,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::front_bracket",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in->Entity::front_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::front_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in->Entity::front_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::front_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in->Entity::front_bracket,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_bracket",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in->Entity::front_bracket_screw,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_bracket_screw",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in->Entity::front_bracket,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_bracket",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in->Entity::front_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::tool_domain_requirement::0_0::requirestool::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_sc->Entity::screwdriver,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::tool_domain_requirement::0_0::requirestool::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_sc,Entity::screwdriver",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in->Entity::front_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::front_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in->Entity::front_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::front_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in->Entity::front_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::front_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace->Entity::workspace,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace,Entity::workspace",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasLabel::base_base->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasLabel::base_base,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_base->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_base,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_component->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_component,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_base->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_base,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasLabel::rear_wheel_assy_rear_wheel_assy->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasLabel::rear_wheel_assy_rear_wheel_assy,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_component->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_component,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_wheelassembly->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_wheelassembly,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_rear_wheel_assy->Entity::rear_wheel_assy,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_rear_wheel_assy,Entity::rear_wheel_assy",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasLabel::rear_chassis_rear_chassis->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasLabel::rear_chassis_rear_chassis,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_chassis->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_chassis,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_component->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_component,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace->Entity::base,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,Entity::base",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace->Entity::workspace,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,Entity::workspace",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_rear_chassis->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_rear_chassis,Entity::rear_chassis",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis->Entity::front_rear_chassis_pin,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis,Entity::front_rear_chassis_pin",PASS,edge endpoints resolved
procedural_reasoning_graph_edges.csv,Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis->Entity::rear_chassis,"source,target",procedural_reasoning_graph_nodes.csv,"Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis,Entity::rear_chassis",PASS,edge endpoints resolved
