source,target,type,properties
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Entity::front_chassis_pin,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_al,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_al,Entity::front_chassis_pin,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Entity::base,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se,Entity::base,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_4_se,Entity::workspace,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::rear_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al,Entity::rear_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::implicit_domain_required_condition::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_al,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::base,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_in,Entity::rear_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se,Entity::base,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::c::safety_domain_requirement::0_0::requiressafety::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_5_se,Entity::workspace,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::front_bracket,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::base,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_6_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_bracket,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_bracket_screw,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_bracket,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_7::c::tool_domain_requirement::0_0::requirestool::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_7_sc,Entity::screwdriver,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::effect_install_component_on_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::front_wheel_assy,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::base,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_8::c::precondition_install_requires_target_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_8_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_re,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::effect_remove_component_from_target::0_0::produces::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_re,Entity::front_wheel_assy,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_in,Entity::front_chassis,HAS_ENTITY,{}
Constraint::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_9::c::precondition_remove_requires_component_installed::0_0::requires::step__raw_cad_dataset__all_test_clips__od_only__test_p1__03_assy_0_1__event_9_in,Entity::front_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasInstallTarget::base_workspace,Entity::workspace,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::hasLabel::base_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::isA::base_component,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_0::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_0_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasInstallTarget::rear_wheel_assy_rear_chassis,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasLabel::rear_wheel_assy_rear_wheel_assy,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::hasParentComponent::rear_wheel_assy_rear_chassis,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_component,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::isA::rear_wheel_assy_wheelassembly,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::requiresInstalledBefore::rear_wheel_assy_rear_chassis_base,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_10::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_10_rear_wheel_assy,Entity::rear_wheel_assy,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasInstallTarget::rear_chassis_base,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::hasLabel::rear_chassis_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::isA::rear_chassis_component,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::requiresInstalledBefore::rear_chassis_base_workspace,Entity::workspace,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_1::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_1_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasInstallTarget::front_rear_chassis_pin_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasLabel::front_rear_chassis_pin_front_rear_chassis_pin,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasParentComponent::front_rear_chassis_pin_rear_chassis,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasParentComponent::front_rear_chassis_pin_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasRequiredCondition::front_rear_chassis_pin_aligned_front_rear_chassis_pin_rear_chassis,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasRequiredCondition::front_rear_chassis_pin_aligned_front_rear_chassis_pin_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasSafetyRequirement::front_rear_chassis_pin_secured_base_workspace,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasSafetyRequirement::front_rear_chassis_pin_secured_base_workspace,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::hasSafetyRequirement::front_rear_chassis_pin_secured_base_workspace,Entity::workspace,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::isA::front_rear_chassis_pin_chassispin,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::isA::front_rear_chassis_pin_component,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::isA::front_rear_chassis_pin_fastener,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::requiresInstalledBefore::front_rear_chassis_pin_rear_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::requiresInstalledBefore::front_rear_chassis_pin_rear_chassis_base,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::requiresInstalledBefore::front_rear_chassis_pin_rear_chassis_base,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_2::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_2_front_rear_chassis_pin,Entity::front_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasInstallTarget::front_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasInstallTarget::front_chassis_base,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::hasLabel::front_chassis_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::isA::front_chassis_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::isA::front_chassis_component,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::requiresInstalledBefore::front_chassis_base_workspace,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::requiresInstalledBefore::front_chassis_base_workspace,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::requiresInstalledBefore::front_chassis_base_workspace,Entity::workspace,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_3::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_3_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasInstallTarget::front_chassis_pin_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasInstallTarget::front_chassis_pin_front_chassis,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasLabel::front_chassis_pin_front_chassis_pin,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasParentComponent::front_chassis_pin_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasParentComponent::front_chassis_pin_front_chassis,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasRequiredCondition::front_chassis_pin_aligned_front_chassis_pin_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasRequiredCondition::front_chassis_pin_aligned_front_chassis_pin_front_chassis,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::hasSafetyRequirement::front_chassis_pin_secured_base_workspace,Entity::workspace,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_chassispin,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_component,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::isA::front_chassis_pin_fastener,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::requiresInstalledBefore::front_chassis_pin_front_chassis_base,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_4::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_4_front_chassis_pin,Entity::front_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasInstallTarget::rear_rear_chassis_pin_rear_chassis,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasLabel::rear_rear_chassis_pin_rear_rear_chassis_pin,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasParentComponent::rear_rear_chassis_pin_rear_chassis,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasRequiredCondition::rear_rear_chassis_pin_aligned_rear_rear_chassis_pin_rear_chassis,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::hasSafetyRequirement::rear_rear_chassis_pin_secured_base_workspace,Entity::workspace,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_chassispin,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_component,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::isA::rear_rear_chassis_pin_fastener,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base,Entity::rear_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::requiresInstalledBefore::rear_rear_chassis_pin_rear_chassis_base,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_5::p::usesObject::step_raw_cad_dataset_all_test_clips_od_only_test_p1_03_assy_0_1_event_5_rear_rear_chassis_pin,Entity::rear_rear_chassis_pin,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasInstallTarget::front_bracket_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasLabel::front_bracket_front_bracket,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::hasParentComponent::front_bracket_front_chassis,Entity::front_chassis,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_bracket,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::isA::front_bracket_component,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base,Entity::base,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base,Entity::front_bracket,HAS_ENTITY,{}
Predicate::step::raw_cad_dataset__all_test_clips::od_only::test_p1::03_assy_0_1::event_6::p::requiresInstalledBefore::front_bracket_front_chassis_base,Entity::front_chassis,HAS_ENTITY,{}
